seed	step	L1	L2	L1/L2	mu_w	median_w	sigma_w	mu_b	median_b	sigma_b	trace	lambda_max	trace/lambda	mu_lambda	sigma_lambda
7	59000	76905.45463966837	55.61869251484774	1063.137928150586	-1.2134249118389562e-05	-5.900859832763672e-06	0.0017998504918068647	-0.02410212904214859	-0.0276336669921875	7.443703651428223	0.1840537190437317	10.693354572568621	0.016488448734033757	1.764746073557406	1.107195618809486
7	60000	76609.8590760523	55.497185609778576	1062.3131313709218	-1.2614593288162723e-05	-8.702278137207031e-06	0.001792141585610807	-0.02426636591553688	-0.027801513671875	7.711875915527344	0.2030578012369117	10.77680974590535	0.017315542768541903	1.7582212564896564	1.1191571304688648
7	61000	76301.16936383929	55.32635898979343	1061.9405738826822	-1.2943083675054368e-05	-8.52346420288086e-06	0.0017800417263060808	-0.024418670684099197	-0.0279388427734375	7.967743873596191	0.21473059483936854	10.779108704352865	0.01790555852745372	1.752027256148202	1.1170111847471218
7	62000	75996.7509765625	55.20377124085718	1061.0827408100743	-1.3538301573134959e-05	-9.47713851928711e-06	0.0017725982470437884	-0.02456873655319214	-0.0280303955078125	8.238618850708008	0.2209317526038812	10.864298504226062	0.01879887273774908	1.7452283963865163	1.1308581347064095
7	63000	75682.39457110969	55.06742072591976	1060.3342230858498	-1.4064727110962849e-05	-9.357929229736328e-06	0.001764038112014532	-0.02470707893371582	-0.02813720703125	8.508606910705566	0.2547945866779405	10.922510925604373	0.022293299364534055	1.7384769211010056	1.1412637335609417
7	64000	75362.81636639031	54.88481338656678	1059.998542914718	-1.4388920135388616e-05	-8.463859558105469e-06	0.001751699368469417	-0.02484096959233284	-0.0282440185546875	8.76414680480957	0.26220968791416716	10.920095691875536	0.024070796267349724	1.7317837172625017	1.140174472514464
7	65000	75045.24382174746	54.738445359833385	1059.3447830437244	-1.483272990299156e-05	-9.5367431640625e-06	0.0017427693819627166	-0.02497723698616028	-0.0283050537109375	9.031861305236816	0.27424090735766354	10.971148169770533	0.023966792412488672	1.7248312928238694	1.1500854277793242
7	66000	74729.84410873725	54.58697490302884	1058.7966924079046	-1.5413725122925825e-05	-1.0073184967041016e-05	0.0017334045842289925	-0.02511003613471985	-0.028411865234375	9.300797462463379	0.26771028917662953	11.003845511650553	0.023254799041484888	1.7179443678077386	1.1585584735992003
7	67000	74410.09097975127	54.42062058740733	1058.3541148051427	-1.5791125406394713e-05	-1.1146068572998047e-05	0.0017231364035978913	-0.025236237794160843	-0.0285186767578125	9.568982124328613	0.2727940970537614	11.014980350221906	0.02422076445265399	1.7110381089911169	1.1642036754257825
7	68000	74084.57017299107	54.24160653717664	1057.9770434357506	-1.6052916180342436e-05	-1.055002212524414e-05	0.001712030847556889	-0.025360293686389923	-0.028594970703125	9.835149765014648	0.2668073797712521	11.018753703759641	0.021538670799046058	1.7040206023624964	1.1675309923534491
7	69000	73754.32330197704	54.05421393258231	1057.6696254145977	-1.655791675148066e-05	-1.1324882507324219e-05	0.0017004917608574033	-0.025470610707998276	-0.0286712646484375	10.100443840026855	0.281148869164136	11.020362143613854	0.0231354227475737	1.6968108379110998	1.1701526733077303
7	70000	73416.45593510842	53.836814257563375	1057.5885041578777	-1.6217016309383325e-05	-1.1563301086425781e-05	0.0016863647615537047	-0.025590408593416214	-0.028778076171875	10.356143951416016	0.2814407908186621	10.983380716674182	0.0248765238296311	1.6895805937903268	1.165045437460043
7	71000	73085.32423867985	53.655143153910736	1057.1856456048365	-1.6566393242101185e-05	-9.894371032714844e-06	0.0016757749253883958	-0.025695404037833214	-0.0288543701171875	10.621124267578125	0.28064288776748036	11.009320385602056	0.024173038248812475	1.6820185962988405	1.1715335275749772
7	72000	72747.15108816964	53.455553288362466	1056.9193310781948	-1.716999031486921e-05	-1.33514404296875e-05	0.0016636672662571073	-0.02579963579773903	-0.0288848876953125	10.881582260131836	0.2795538804969009	11.008645563709493	0.025323294565532086	1.6744886405613957	1.1732518437261483
7	73000	72411.17944834183	53.25968991493692	1056.6471988248863	-1.7496731743449345e-05	-1.341104507446289e-05	0.0016521542565897107	-0.025894515216350555	-0.0289154052734375	11.143506050109863	0.29327227631393743	11.014998032122243	0.027086599619215126	1.6668899740491594	1.1768059791350851
7	74000	72076.8742825255	53.052806776397084	1056.4681450445853	-1.760523082339205e-05	-1.138448715209961e-05	0.00163975078612566	-0.025994813069701195	-0.028961181640625	11.399565696716309	0.299428362019208	11.007929626776248	0.028344631961248676	1.6592611135268698	1.1776650581432848
7	75000	71742.67928890306	52.849278041294646	1056.2463513839828	-1.7930802641785704e-05	-1.3887882232666016e-05	0.001627710065804422	-0.026089005172252655	-0.029022216796875	11.65614128112793	0.2915237181040706	11.010365802414563	0.026228050854927208	1.6515691645291386	1.1796325176041953
7	76000	71401.935287787	52.631444113595144	1056.0931665305022	-1.813928429328371e-05	-1.1920928955078125e-05	0.0016146961133927107	-0.026174107566475868	-0.0290679931640625	11.906586647033691	0.3097347836105191	11.000610594846764	0.02972327745007696	1.6436953313496647	1.179056358884792
7	77000	71054.97309470663	52.394188939308634	1056.049265423447	-1.8655991880223155e-05	-1.2040138244628906e-05	0.001600102405063808	-0.026255110278725624	-0.029144287109375	12.147808074951172	0.2990450299516016	10.9729554896452	0.028055000270921962	1.6357258169018492	1.1739237737290713
7	78000	70722.21466438138	52.1851421667605	1055.8731877631074	-1.911955769173801e-05	-1.4007091522216797e-05	0.0015882091829553246	-0.026337826624512672	-0.029205322265625	12.395071029663086	0.2978490566720768	10.97499012460514	0.027695049895149544	1.6277063720080318	1.1768891064792264
7	79000	70387.2136080995	51.97552860026457	1055.6777775462629	-1.889339546323754e-05	-1.1920928955078125e-05	0.0015762826660647988	-0.026419203728437424	-0.0292510986328125	12.64035415649414	0.32680383750370573	10.974949836730957	0.032767545679800364	1.6197409970419747	1.1792960098507452
7	80000	70056.66097337373	51.764463230055206	1055.5338832938603	-1.9087867258349434e-05	-1.3887882232666016e-05	0.0015643861843273044	-0.026499366387724876	-0.0292510986328125	12.882111549377441	0.32773983356904013	10.973681994846888	0.03186199620955313	1.6116672352868684	1.1819081390086486
7	81000	69721.34460698342	51.53332507853605	1055.5114240640432	-1.9287293980596587e-05	-1.2874603271484375e-05	0.0015506719937548041	-0.026564111933112144	-0.029296875	13.113231658935547	0.311416325520496	10.949362891060966	0.027875188323410526	1.6035810368401664	1.1789382898381777
7	82000	69391.50065768496	51.32669670727788	1055.2671432755674	-1.969761615328025e-05	-1.3113021850585938e-05	0.001539499731734395	-0.026628021150827408	-0.0292816162109375	13.348613739013672	0.3089363064084734	10.95922337259565	0.026020258873401265	1.595285792740024	1.183982971219384
7	83000	69068.8516422194	51.119066471956216	1055.0886507226535	-2.0139830667176284e-05	-1.519918441772461e-05	0.0015282073291018605	-0.026692567393183708	-0.0292816162109375	13.578686714172363	0.28843932614034534	10.959080165746261	0.02586012514969669	1.58707252570561	1.1881273750747954
7	84000	68765.91173070791	50.98391404443858	1054.354647682381	-2.015827521972824e-05	-1.3768672943115234e-05	0.0015239841304719448	-0.026754403486847878	-0.0292205810546875	13.818161010742188	0.31097971663183094	11.065472087081599	0.026663099210591356	1.578345352289628	1.2145060066665923
7	85000	68440.46336894133	50.7636204155124	1054.2572816452882	-1.9763721866183914e-05	-1.2576580047607422e-05	0.0015116024296730757	-0.026819223538041115	-0.029266357421875	14.035327911376953	0.3094598809067084	11.043051651545934	0.02529950094371956	1.570117721144034	1.2151318928416894
7	86000	68115.53852439413	50.551575174137035	1054.039633463882	-1.999382220674306e-05	-1.3232231140136719e-05	0.0015000991988927126	-0.026861853897571564	-0.029266357421875	14.251636505126953	0.30479087999888826	11.044136475543587	0.026857347072930925	1.5617068416001845	1.2187680995890073
7	87000	67795.49328364158	50.34078757616938	1053.837466219765	-2.001955363084562e-05	-1.3649463653564453e-05	0.0014887895667925477	-0.02689734473824501	-0.0292510986328125	14.461968421936035	0.29735077400596777	11.046123996072886	0.02529891617146029	1.5533210598692602	1.2226370457483797
7	88000	67488.23357780612	50.15703734573053	1053.4801040757218	-2.015481368289329e-05	-1.329183578491211e-05	0.0014799210475757718	-0.026944708079099655	-0.0292510986328125	14.671956062316895	0.2790992259979248	11.085518082793879	0.020845788403969653	1.5449164041451044	1.233608415388331
7	89000	67195.30068160077	50.017061661700815	1052.8267565730828	-2.007527473324444e-05	-1.3470649719238281e-05	0.001474937074817717	-0.026986828073859215	-0.0292510986328125	14.880083084106445	0.2807874399788526	11.18832035453952	0.019666826938478207	1.5363740896692082	1.2564509235778634
7	90000	66906.64146205357	49.86243757909658	1052.3458058079661	-2.0003206373075955e-05	-1.1444091796875e-05	0.0014685757923871279	-0.027034800499677658	-0.029205322265625	15.080734252929688	0.2793559918598253	11.273476586049917	0.019228721227810767	1.5280339675290244	1.2745072923752727
7	91000	66659.21976642219	49.77341266554229	1051.596288140756	-1.997680010390468e-05	-1.1622905731201172e-05	0.001467701862566173	-0.0270841121673584	-0.02923583984375	15.280266761779785	0.2880661159145589	11.457910240912923	0.020020003064736974	1.51989219748244	1.307839725546691
7	92000	66492.0563018176	49.78571751652932	1050.885150801268	-1.9480938135529868e-05	-1.1682510375976562e-05	0.0014755034353584051	-0.02711925469338894	-0.029144287109375	15.466086387634277	0.2637723623489847	11.758092126067805	0.018752194691571845	1.512537850409138	1.3653631467296152
7	93000	66282.5645328444	49.80411835106052	1050.1315355773163	-1.900704955914989e-05	-1.1265277862548828e-05	0.0014833766035735607	-0.02712247706949711	-0.029083251953125	15.62807846069336	0.27509482296145693	12.027431867560562	0.022733914716472698	1.5058422021719875	1.4204289671413752
7	94000	66058.27529097577	49.820879274485065	1049.2294709613855	-1.864965815912001e-05	-1.1026859283447266e-05	0.0014909147284924984	-0.027111783623695374	-0.02899169921875	15.781723976135254	0.2727831456125999	12.282676589732267	0.01977048020948671	1.4989952329470186	1.4751875998110187
7	95000	65835.1331114477	49.847703700162924	1048.245933977306	-1.8406426534056664e-05	-1.0728836059570312e-05	0.001499014557339251	-0.02710089273750782	-0.0289306640625	15.929218292236328	0.2721473866579484	12.527445506076424	0.02003449100556359	1.4922901981947374	1.5314388384624404
7	96000	65666.16318558673	49.96751281193325	1047.1093079586847	-1.8035754692391492e-05	-9.357929229736328e-06	0.0015151635743677616	-0.02710665948688984	-0.02886962890625	16.075998306274414	0.27717906966501354	12.83256045166327	0.017712020883789016	1.4864118841229652	1.6106678595652386
7	97000	65398.24228714924	49.952388549337584	1046.0595857480791	-1.7480761016486213e-05	-1.0132789611816406e-05	0.0015195737360045314	-0.0271048154681921	-0.0288238525390625	16.21702766418457	0.2790374281455059	13.000190827311302	0.019801240394472498	1.4794685433105546	1.6562855354681307
7	98000	65106.02869897959	49.90065107540209	1045.067517787155	-1.7158567061414942e-05	-8.940696716308594e-06	0.0015210004057735205	-0.027102870866656303	-0.02880859375	16.354551315307617	0.28273297694264626	13.13548031631781	0.020338599470421354	1.4722871768231294	1.693101013193325
7	99000	64782.04356664541	49.79693593784254	1044.1891914668818	-1.687345684331376e-05	-8.225440979003906e-06	0.0015176065498962998	-0.027106279507279396	-0.0288238525390625	16.487062454223633	0.2718286270997962	13.21898204939706	0.01956059448905943	1.4649862829519777	1.7151373317655252
7	100000	64473.43231823979	49.72129298229607	1043.2564510488642	-1.6512902220711112e-05	-7.62939453125e-06	0.0015170284314081073	-0.027115248143672943	-0.0287933349609375	16.61860466003418	0.2712307900798564	13.326885709957201	0.018710778417731166	1.457802655137315	1.745504723747774
7	101000	64185.13538345025	49.66532783119046	1042.3545540362143	-1.6198779121623375e-05	-7.927417755126953e-06	0.0015182119095698	-0.02711905911564827	-0.028778076171875	16.745948791503906	0.27407086260464725	13.43759494411702	0.019221820996167573	1.4510475494423691	1.7796994117753846
7	102000	63863.032963966834	49.545067942872336	1041.6180569028484	-1.5897127013886347e-05	-9.655952453613281e-06	0.0015137654263526201	-0.027110733091831207	-0.02874755859375	16.865737915039062	0.27543992898902114	13.492852965179754	0.018175423831111197	1.4439920539758644	1.7969910946427559
7	103000	63557.524424027426	49.44627166280941	1040.8722099698073	-1.5717609130661003e-05	-1.0669231414794922e-05	0.0015114342095330358	-0.027118202298879623	-0.02874755859375	16.983169555664062	0.2707397840460952	13.564951882070424	0.01653789038538611	1.4371842346629318	1.8198534784724518
7	104000	63251.64289700255	49.33503331943434	1040.2244294066165	-1.5655938113923185e-05	-1.1205673217773438e-05	0.0015081176534295082	-0.027108876034617424	-0.0287017822265625	17.095317840576172	0.2614418766936477	13.616776203622623	0.015539158282599662	1.4305313199150318	1.8387748085114421
7	105000	62958.487254862885	49.24135860131712	1039.5434179364001	-1.550275192130357e-05	-1.1324882507324219e-05	0.0015065970364958048	-0.02710581384599209	-0.028656005859375	17.205738067626953	0.27373549038050127	13.686405035914207	0.016646206339921386	1.4240133123738425	1.8626522755592454
7	106000	62651.9697265625	49.10033724259357	1039.0753004081273	-1.5387617168016732e-05	-1.0669231414794922e-05	0.0015004825545474887	-0.02709835208952427	-0.0286407470703125	17.306299209594727	0.26129220091566746	13.69953365228614	0.014373978465987307	1.417608315847358	1.871425777825774
7	107000	62383.153111049105	49.02415129603172	1038.4394142102133	-1.5231127690640278e-05	-1.0609626770019531e-05	0.0015008545015007257	-0.027102861553430557	-0.02862548828125	17.408653259277344	0.2539029303862124	13.778195483343941	0.01286829821289901	1.4114707598880845	1.8993294076347838
7	108000	62128.982959980865	48.963148876112335	1037.8175817100623	-1.5241162145684939e-05	-1.0251998901367188e-05	0.0015024328604340553	-0.027095535770058632	-0.028594970703125	17.50599479675293	0.25505928117401744	13.86351835970976	0.012658536772992682	1.4056576776261231	1.9297575324165577
7	109000	61888.16661352041	48.91055138257085	1037.2206473642962	-1.5220662135106977e-05	-1.0609626770019531e-05	0.0015048214700073004	-0.027086948975920677	-0.028533935546875	17.599117279052734	0.2603435346058437	13.94797769371344	0.012335195559081647	1.40011265873909	1.9615881447585262
7	110000	61670.10241948342	48.88585695928457	1036.6253210671198	-1.5234325474011712e-05	-1.0251998901367188e-05	0.0015099698211997747	-0.027085769921541214	-0.0285186767578125	17.68816566467285	0.2676556049561014	14.053895035568548	0.014029307121353035	1.394880286893066	2.001025977259388
7	111000	61513.23825135523	48.96284311644885	1035.917615118851	-1.536820491310209e-05	-9.834766387939453e-06	0.0015258336206898093	-0.0270728450268507	-0.02850341796875	17.776296615600586	0.2702020102617692	14.246697187423706	0.014073905289915476	1.3903951322545811	2.0719741548658632
7	112000	61306.73182397959	48.93670712685098	1035.4052028045562	-1.5446114048245363e-05	-1.0669231414794922e-05	0.0015307946596294641	-0.027068309485912323	-0.0284423828125	17.855531692504883	0.2683543842666003	14.338068786932498	0.01284880303468018	1.3855339306957868	2.1091758054586087
7	113000	61143.10827885842	48.97561791478371	1034.8258501562218	-1.5462012015632354e-05	-1.0073184967041016e-05	0.0015427740290760994	-0.027057040482759476	-0.0284271240234375	17.934070587158203	0.2667747942768798	14.486458858665156	0.011522618001227046	1.3811659977144124	2.1669420119451015
7	114000	60990.758769132655	49.021355122936015	1034.2887776089729	-1.55747911776416e-05	-1.0311603546142578e-05	0.0015555452555418015	-0.02703876607120037	-0.0284271240234375	18.007089614868164	0.2729237772980515	14.63553974093223	0.011414759538556175	1.3770571697731406	2.2262266716178583
7	115000	60815.2394272162	49.009943222513	1033.8508304074746	-1.5575707948300987e-05	-9.953975677490234e-06	0.0015619556652382016	-0.027030976489186287	-0.028411865234375	18.073970794677734	0.2776932497413791	14.73556642386378	0.011516773370996087	1.372807651758194	2.2653222343295205
7	116000	60687.41394292092	49.076853304493184	1033.3240860012554	-1.5675601389375515e-05	-1.1086463928222656e-05	0.0015771572943776846	-0.027023375034332275	-0.02838134765625	18.140981674194336	0.2845472243367409	14.909255993609525	0.01142324975710142	1.3690844196446088	2.330669869877854
7	117000	60580.735660475126	49.17432242023702	1032.8080893846345	-1.5700250514782965e-05	-1.0311603546142578e-05	0.0015960927121341228	-0.027010776102542877	-0.0283660888671875	18.208438873291016	0.29161809171949116	15.107992838840095	0.011612914466688138	1.3656281348393888	2.4071038740173893
7	118000	60426.486537388395	49.18435203785799	1032.4213065985084	-1.5807800082257017e-05	-1.043081283569336e-05	0.0016051967395469546	-0.026997879147529602	-0.0283355712890625	18.27191925048828	0.29089851890291485	15.216622951079389	0.010883062710218647	1.361832552418417	2.4529747724228974
7	119000	60247.27554009885	49.14296615367033	1032.0888405211704	-1.5793413695064373e-05	-1.055002212524414e-05	0.0016083224909380078	-0.026979081332683563	-0.0283203125	18.33286476135254	0.2913858914861874	15.276877602752375	0.010716054280659144	1.3578086726519527	2.4802274439407856
7	120000	60074.977618781886	49.11187633203001	1031.7539367888971	-1.5680336218792945e-05	-9.238719940185547e-06	0.0016126531409099698	-0.026968903839588165	-0.0283203125	18.3945369720459	0.2989210084993012	15.346593842214467	0.012545347979219133	1.3538602067499745	2.510985655900167
7	121000	59937.54116509885	49.13895406528395	1031.3560259924939	-1.5739109585410915e-05	-9.655952453613281e-06	0.0016236781375482678	-0.026959389448165894	-0.0282745361328125	18.46023941040039	0.29512781999549087	15.46643447389408	0.011228245744828915	1.3502808924840422	2.561934057851227
7	122000	59794.66683274873	49.14946324484689	1031.0059456601396	-1.571738721395377e-05	-9.5367431640625e-06	0.0016329326899722219	-0.026941005140542984	-0.0282135009765625	18.525632858276367	0.29650850928559597	15.56910722839589	0.0113077926167451	1.3466456423000412	2.6072859558828023
7	123000	59626.06944555166	49.112412160756634	1030.7166696301892	-1.5658530173823237e-05	-9.000301361083984e-06	0.0016365412157028913	-0.02692680060863495	-0.0281829833984375	18.58705711364746	0.29820153542927336	15.623126511671105	0.010831056901482141	1.342888895346194	2.63484407786508
7	124000	59455.284388950895	49.06844872844462	1030.4368361891864	-1.5694875401095487e-05	-8.881092071533203e-06	0.001639362657442689	-0.026919059455394745	-0.0281524658203125	18.648351669311523	0.301592408394327	15.671436789084455	0.011729306645656233	1.3390812898168758	2.6599312658820833
7	125000	59306.57457748725	49.059917819743255	1030.126925643131	-1.5651874491595663e-05	-9.059906005859375e-06	0.0016462859930470586	-0.026896430179476738	-0.0281219482421875	18.71223258972168	0.30114430918985485	15.750505437656324	0.011578554081679175	1.335540622472763	2.697209355706463
7	126000	59122.975346779334	48.98502602869151	1029.9055267745453	-1.5606045053573325e-05	-9.357929229736328e-06	0.0016453082207590342	-0.026891760528087616	-0.0281219482421875	18.771263122558594	0.30368195869484726	15.766151773686312	0.012319772338347445	1.3317365220614843	2.7099238190115713
7	127000	58966.87020687181	48.959006114881866	1029.625704902877	-1.562537727295421e-05	-8.881092071533203e-06	0.0016502062790095806	-0.026876794174313545	-0.028106689453125	18.83555793762207	0.30558719318740224	15.828424867318601	0.012133680064852922	1.3281232337562405	2.740776474910731
7	128000	58804.13483537947	48.91176375564264	1029.3875872786896	-1.5611170965712517e-05	-8.702278137207031e-06	0.0016525470418855548	-0.02686895616352558	-0.02813720703125	18.89703941345215	0.30501876558576313	15.867580666833994	0.011880460520914382	1.3245539622647422	2.7631637729248224
7	129000	58640.13505460778	48.86498568009357	1029.1388837008944	-1.5536035789409652e-05	-8.344650268554688e-06	0.0016549470601603389	-0.026863565668463707	-0.028106689453125	18.960290908813477	0.3054401898870663	15.909078048200023	0.011542274275284715	1.3209415607306423	2.7857827411926523
7	130000	58484.03232621174	48.82751891077781	1028.875638918556	-1.5557750884909183e-05	-8.64267349243164e-06	0.0016584442928433418	-0.026859182864427567	-0.028076171875	19.023832321166992	0.30518206284970656	15.958725165347664	0.011184056904671258	1.31744960801942	2.8114081691874535
7	131000	58329.37044602998	48.79126171189912	1028.6157456978156	-1.560210330353584e-05	-8.463859558105469e-06	0.0016619733069092035	-0.026849308982491493	-0.028076171875	19.087783813476562	0.30348087695180154	16.007787028137518	0.010765301394071778	1.3140143770344404	2.8368810961137014
7	132000	58180.327616788905	48.76149002386599	1028.3663861564828	-1.5557896404061466e-05	-7.62939453125e-06	0.0016663015121594071	-0.026845911517739296	-0.0280914306640625	19.15231704711914	0.30281470989694403	16.06545463386847	0.010722336156123287	1.3106187144104315	2.864669892936945
7	133000	58023.705327248084	48.71624755859375	1028.1287593831416	-1.5519612134085037e-05	-8.821487426757812e-06	0.0016687533352524042	-0.026832621544599533	-0.028045654296875	19.21500015258789	0.30282308860700957	16.107320201640228	0.009774368668852763	1.3072217125065473	2.8863472773560455
7	134000	57870.13495495854	48.66889070004833	1027.8987570675697	-1.5581756088067777e-05	-8.58306884765625e-06	0.0016709299525246024	-0.02683456800878048	-0.0279998779296875	19.278324127197266	0.3073578403920543	16.146218625866638	0.011053974777257657	1.3038572404457598	2.906932572168963
7	135000	57713.741230867345	48.614397243577606	1027.6916551498248	-1.5618083125445992e-05	-7.510185241699219e-06	0.001672172686085105	-0.026825949549674988	-0.0279541015625	19.34097671508789	0.3102851327584714	16.179037853163116	0.011522080793940213	1.3004760286029504	2.924481882580689
7	136000	57559.43330476722	48.55766753761136	1027.4936550288676	-1.570363383507356e-05	-7.867813110351562e-06	0.0016731317155063152	-0.026819948107004166	-0.0279693603515625	19.402729034423828	0.3043278723346944	16.209227836861903	0.010876401912892148	1.2971213572487539	2.9409389330872466
7	137000	57399.807926100126	48.491651788049815	1027.2965347401414	-1.569198320794385e-05	-6.67572021484375e-06	0.0016729066846892238	-0.026813875883817673	-0.0279541015625	19.464441299438477	0.30747352205977146	16.231783314627044	0.011009321944033184	1.2937556109866317	2.9535286615089493
7	138000	57242.245366310584	48.42479736950933	1027.1173178521592	-1.5685312973801047e-05	-7.3909759521484375e-06	0.0016725363675504923	-0.02680218406021595	-0.027923583984375	19.525745391845703	0.30567118464684	16.25366327713947	0.011220168145856928	1.2904188642088248	2.9654768365530337
7	139000	57078.30160833865	48.34572241257648	1026.941378812983	-1.572761539136991e-05	-6.854534149169922e-06	0.001670666504651308	-0.02680428884923458	-0.0279388427734375	19.585750579833984	0.30379284766255593	16.2630848568313	0.010300797608174636	1.287066172884435	2.9725721788649655
7	140000	56917.45654296875	48.268525726941164	1026.776016776457	-1.5730367522337474e-05	-6.735324859619141e-06	0.0016690398333594203	-0.0267989132553339	-0.0279388427734375	19.645902633666992	0.3052116510819416	16.274054700014542	0.010471287890419	1.283727700612983	2.980336689219183
7	141000	56757.39785953444	48.189853123256135	1026.6194285725605	-1.5681702279835008e-05	-6.794929504394531e-06	0.0016672390047460794	-0.026794474571943283	-0.02789306640625	19.705942153930664	0.3133199287920582	16.282932836182262	0.012949639754683176	1.2804080080621096	2.9873784585874907
7	142000	56596.455357142855	48.10641284864776	1026.4705106490044	-1.5759234884171747e-05	-6.616115570068359e-06	0.0016647541197016835	-0.026792962104082108	-0.027862548828125	19.764745712280273	0.3067503243076558	16.28605059458285	0.010968581196833955	1.2770982810429163	2.9921430458067633
7	143000	56472.471988600126	48.07818942167321	1026.25883587955	-1.5891897419351153e-05	-5.602836608886719e-06	0.001669449033215642	-0.026791857555508614	-0.027862548828125	19.829761505126953	0.3063241279855066	16.34897788690061	0.010658568115229592	1.2741021884947408	3.0187566679503237
8	0	34395.88101383131	22.29963512809909	1098.5379704149695	-1.2433557117219607e-07	1.7881393432617188e-07	0.00038205672171898186	0.0	0.0	0.0	-0.05778828689030239	1.2058580061610864	-0.009591289047414613	0.7741990247551276	0.055839818104037216
8	1	34395.88101383131	22.29963512809909	1098.5379704149695	-1.2433557117219607e-07	1.7881393432617188e-07	0.00038205672171898186	0.0	0.0	0.0	-0.05778828689030239	1.2058580061610864	-0.009591289047414613	0.7741990247551276	0.055839818104037216
8	2	34395.87879165338	22.299635147561833	1098.5378396126832	-1.2440040109140682e-07	1.7881393432617188e-07	0.00038205672171898186	-4.311678514223871e-10	-0.0	1.1244003232831201e-13	-0.0577887977872576	1.2058578267389415	-0.00959250615540009	0.7741990436096581	0.05583980762190661
8	4	34395.88025649713	22.29963544923432	1098.537827004263	-1.2703658569535037e-07	1.7881393432617188e-07	0.00038205672171898186	-2.944157806439307e-09	-0.0	4.440634925745313e-12	-0.05780284866994741	1.2058581825421781	-0.009626320695269476	0.774199015936073	0.05583980558820221
8	8	34395.71619897959	22.29962817016913	1098.537123567654	-1.4099762779551384e-07	1.1920928955078125e-07	0.0003820563724730164	-2.3039454788431613e-08	-0.0	1.0300354319481286e-10	-0.05783539280599477	1.2058584635355034	-0.009715569523742876	0.7741988684449878	0.05583975272139116
8	16	34395.4833585778	22.299510946079177	1098.538834277039	-1.8067837004309695e-07	1.7881393432617188e-07	0.00038205154123716056	-1.104767051174349e-07	0.0	1.558884021868323e-09	-0.057987433307024897	1.2058489140199156	-0.010009996877070727	0.7741945413302402	0.05583894332604749
8	32	34395.686702806124	22.299640246800013	1098.5401309666686	-1.9962989483701676e-07	1.7881393432617188e-07	0.00038204379961825907	2.9675416612917616e-07	-0.0	1.197480248293914e-08	-0.058157877046234756	1.205859741386102	-0.010356150620914708	0.7741982778724359	0.05583908674972398
8	64	34398.36051100127	22.30246083590449	1098.5388676074733	-2.2742743510661967e-07	-0.0	0.00038206292083486915	4.332784158123104e-07	-1.0728836059570312e-06	4.86815388001105e-08	-0.05846801704289962	1.2062344052353684	-0.009574966981266277	0.7742891776926664	0.055852637436164886
8	128	34416.40752052774	22.318502260714162	1098.5358087352458	-1.818057882019275e-07	-2.980232238769531e-07	0.0003823454899247736	2.5268132048950065e-06	-7.867813110351562e-06	3.6218960985934245e-07	-0.06126393712296778	1.214639346210324	-0.009778734701515388	0.7748026008508644	0.05598379285740001
8	256	34465.34684410874	22.359149514412394	1098.5227189530592	-5.974779782036421e-08	4.76837158203125e-07	0.0003832496586255729	-4.5803943066857755e-05	-5.78761100769043e-05	3.126046522083925e-06	-0.05912889144858535	1.3657286592892237	-0.004635433907063827	0.7759193489137961	0.05671690130720333
8	512	34653.31500617825	22.50211101648759	1098.328885395324	2.271046461999049e-08	3.5762786865234375e-07	0.00038658734411001205	-0.0004382150073070079	-0.0004944801330566406	2.9546084988396615e-05	-0.05664517319932276	1.6776519551569102	0.002167196686053618	0.7796149570114759	0.05986951900722117
8	1000	35848.026352240115	23.398602806791967	1096.1024015693642	-4.596626297370676e-07	-2.980232238769531e-07	0.00040719759999774396	-0.001442756736651063	-0.0016040802001953125	0.000526982534211129	-0.07655635658575564	2.4772372257952786	-0.011882814193345423	0.8030381214861967	0.07840615815045882
8	2000	42631.10589724171	28.082638448598434	1093.6171511790976	-4.197955547624588e-07	4.76837158203125e-07	0.0005386213888414204	-0.0031246524304151535	-0.0044708251953125	0.008785313926637173	-0.0014926037009881468	4.149925139485573	0.023454663873400505	0.9373014380737227	0.1861110867514294
8	3000	48620.41883569834	32.04782606630909	1093.8540179031422	4.1554571339474933e-07	3.4570693969726562e-06	0.0006753523484803736	-0.0037622926756739616	-0.00580596923828125	0.02670774795114994	0.05511650138971757	4.949288377956468	0.03996464476608128	1.057475435490511	0.29125514520066126
8	4000	53508.23434510523	35.277794799026175	1093.9790508301153	1.7831208651841735e-06	3.635883331298828e-06	0.0008024394628591835	-0.004202484153211117	-0.006633758544921875	0.04685397446155548	0.09320212018733122	5.451859333077255	0.04595518244082314	1.1577539790649802	0.380665661272954
8	5000	57643.64166135204	38.03162078468167	1093.977588165498	4.916301350021968e-06	6.139278411865234e-06	0.0009206317481584847	-0.004702847450971603	-0.00734710693359375	0.06320571154356003	0.058059556143624444	5.827017971447536	0.02646212657457217	1.244820269394894	0.45567621853278606
8	6000	60504.8238799426	40.387732447410116	1091.182482796456	1.0438157005410176e-05	1.1861324310302734e-05	0.0010286741890013218	-0.00525018060579896	-0.00801849365234375	0.07939150184392929	0.06814326193867898	6.128713928923315	0.025752774930375047	1.3203208787100655	0.517867311835289
